id,Number,sentiment,text
556,24738,0,"float16 matmul is way slower than float32 matmul on CPU. **System information**
- Have I written custom code (as opposed to using a stock example script provided in TensorFlow): YES
- OS Platform and Distribution (e.g., Linux Ubuntu 16.04): Ubuntu 16.04
- TensorFlow installed from (source or binary): Binary
- TensorFlow version (use command below): 1.12.0
- Python version: 3.5.2

You can collect some of this information using our environment capture [script](https://github.com/tensorflow/tensorflow/tree/master/tools/tf_env_collect.sh)
You can also obtain the TensorFlow version with
python -c ""import tensorflow as tf; print(tf.GIT_VERSION, tf.VERSION)""

**Describe the current behavior**
float16 matmul is way slower than float32 matmul on CPU

**Code to reproduce the issue**
       
output         
"
663,19510,0,"The name 'softmax:0' refers to a tensor which does not exist.. Have I written custom code (as opposed to using a stock example script provided in TensorFlow): N/A
OS Platform and Distribution (e.g., Linux Ubuntu 16.04): Linux Ubuntu 16.04
TensorFlow installed from (source or binary): binary (pip)
TensorFlow version (use command below): v1.8.0-0-g93bc2e2072 1.8.0
Python version: 3.5.2
CUDA/cuDNN version: N/A
GPU model and memory: N/A

I have this error: 


Here's a part of my code:

I've made some research and found out that this can be a tensorflow version problem. But I installed a latest version using pip.
Thank you for your help"
206,30596,1,"Very bad performance using Gradient Tape. System information

Have I written custom code: Yes
OS Platform and Distribution: Ubuntu 18.04.2
TensorFlow installed from (source or binary): binary pip
TensorFlow version (use command below): 2.0.0-beta1
Python version: 3.6.8
CUDA/cuDNN version: 10.0/7
GPU model and memory: Tesla K80

I'm trying to learn Tensorflow 2.0, so I build a toy model and trained it using keres .fit 
method, everything worked well. 
But when I tried to implement the training loop from scratch, the training is happening very very slowly. Keras .fit method trained the model in 1 min 41 secs while the training code I've written taking more than 8 mins to train!!!

Below is my model definition:

Below I'm defining loss, optimizer and accuracy:


And Below is my training loop:

I'm runnig my notebook in Google Colab"
674,29279,0,"[TF 2.0 API Docs] tf.histogram_fixed_width_bins. ## URL(s) with the issue:

https://www.tensorflow.org/versions/master/api_docs/python/tf/histogram_fixed_width_bins

## Description of issue (what needs changing):

### Raises listed and defined

Raises are not defined and listed

### Submit a pull request?

No"
532,32625,0,"ImportError: DLL load failed: The specified module could not be found.. <em>Please make sure that this is a build/installation issue. As per our [GitHub Policy](https://github.com/tensorflow/tensorflow/blob/master/ISSUES.md), we only address code/doc bugs, performance issues, feature requests and build/installation issues on GitHub. tag:build_template</em>

**System information**
- OS Platform and Distribution (e.g., Linux Ubuntu 16.04): Windows 10
- Mobile device (e.g. iPhone 8, Pixel 2, Samsung Galaxy) if the issue happens on mobile device: Not application
- TensorFlow installed from (source or binary): PIP Command
- TensorFlow version:1.14.0
- Python version:Python 3.7.3 (default, Apr 24 2019, 15:29:51)
- Installed using virtualenv? pip? conda?: PIP
- Bazel version (if compiling from source): Not applicable
- GCC/Compiler version (if compiling from source): Not applicable
- CUDA/cuDNN version: cudnn-10.1-windows10-x64-v7.6.3.30
- GPU model and memory:NVIDIA GetForce GTX 1660 Ti anf 6GB



**Describe the problem**
When I am try to import the tensorflow I am getting the error ImportError: DLL load failed: The specified module could not be found.

**Provide the exact sequence of commands / steps that you executed before running into the problem**
Followed the installation guide provided for CUDA Installation Guide for Microsoft Windows

**Any other info / logs**
Include any logs or source code that would be helpful to diagnose the problem. If including tracebacks, please include the full traceback. Large logs and files should be attached.

>>> import tensorflow as t
Traceback (most recent call last):
  File ""D:\Anaconda\lib\site-packages\tensorflow\python\pywrap_tensorflow.py"", line 58, in <module>
    from tensorflow.python.pywrap_tensorflow_internal import *
  File ""D:\Anaconda\lib\site-packages\tensorflow\python\pywrap_tensorflow_internal.py"", line 28, in <module>
    _pywrap_tensorflow_internal = swig_import_helper()
  File ""D:\Anaconda\lib\site-packages\tensorflow\python\pywrap_tensorflow_internal.py"", line 24, in swig_import_helper
    _mod = imp.load_module('_pywrap_tensorflow_internal', fp, pathname, description)
  File ""D:\Anaconda\lib\imp.py"", line 242, in load_module
    return load_dynamic(name, filename, file)
  File ""D:\Anaconda\lib\imp.py"", line 342, in load_dynamic
    return _load(spec)
ImportError: DLL load failed: The specified module could not be found.

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
  File ""D:\Anaconda\lib\site-packages\tensorflow\__init__.py"", line 28, in <module>
    from tensorflow.python import pywrap_tensorflow  # pylint: disable=unused-import
  File ""D:\Anaconda\lib\site-packages\tensorflow\python\__init__.py"", line 49, in <module>
    from tensorflow.python import pywrap_tensorflow
  File ""D:\Anaconda\lib\site-packages\tensorflow\python\pywrap_tensorflow.py"", line 74, in <module>
    raise ImportError(msg)
ImportError: Traceback (most recent call last):
  File ""D:\Anaconda\lib\site-packages\tensorflow\python\pywrap_tensorflow.py"", line 58, in <module>
    from tensorflow.python.pywrap_tensorflow_internal import *
  File ""D:\Anaconda\lib\site-packages\tensorflow\python\pywrap_tensorflow_internal.py"", line 28, in <module>
    _pywrap_tensorflow_internal = swig_import_helper()
  File ""D:\Anaconda\lib\site-packages\tensorflow\python\pywrap_tensorflow_internal.py"", line 24, in swig_import_helper
    _mod = imp.load_module('_pywrap_tensorflow_internal', fp, pathname, description)
  File ""D:\Anaconda\lib\imp.py"", line 242, in load_module
    return load_dynamic(name, filename, file)
  File ""D:\Anaconda\lib\imp.py"", line 342, in load_dynamic
    return _load(spec)
ImportError: DLL load failed: The specified module could not be found.


Failed to load the native TensorFlow runtime.

See https://www.tensorflow.org/install/errors

for some common reasons and solutions.  Include the entire stack trace
above this error message when asking for help."
1373,15992,0,"android demo ,How to switch the horizontal screen?. tensorflow 1.4
TF-OD-API model



I have some problems now, and I want to ask how to do the rotation.
  "
456,10838,0,"Compiling TensorFlow gives 3k lines of warnings!. ### System information
- **Have I written custom code (as opposed to using a stock example script provided in TensorFlow)**: No
- **OS Platform and Distribution (e.g., Linux Ubuntu 16.04)**: Ubuntu 16.04.2 (4.8 kernel)
- **TensorFlow installed from (source or binary)**: Compiling TF from Source
- **TensorFlow version (use command below)**: 1.2.0
- **Bazel version (if compiling from source)**: 0.5.1
- **CUDA/cuDNN version**: CUDA 8.0, CuDNN 5.1
- **GPU model and memory**: 1050Ti 4GB (Notebook version) (Intel i5-7300hq CPU)
- **Exact command to reproduce**: Compiling from source [following documentation](https://www.tensorflow.org/install/install_sources).

### Describe the problem
I compiled tensorflow from source. The process finished successfully and the binary managed to install and run successfully. What seems strange is that during the process I got ~3k lines of warnings. I am linking to them at the end of the issue. I am wondering if that's expected behavior or indication of a (small or _not_so_small_?) problem.

One thing that may affect this is bazel installation. I followed [Bazel Installation Instructions](https://bazel.build/versions/master/docs/install.html) and used the recommended apt method. This led to me running into [this](https://github.com/tensorflow/tensorflow/issues/8092) issue. Installing openjdk-8-jdk on top of the ibm-java80-jdk as suggested in a [comment](https://github.com/tensorflow/tensorflow/issues/8092#issuecomment-304957009) solves the problem (although I am not sure how much technical debt this solution caries, which may have manifested in some of the warnings produced during compilation).

### Source code / logs
**Configuration Script options:**

[Console output of compilation command](https://github.com/Iolaum/CompileTF/blob/master/CompilationOutput.txt)
Because the output is too big to be placed within the issue I 've put it in it's own repository."
286,24789,0,"TensorRT's create_inference_graph() produced output with too big size. **System information**
- Have I written custom code (as opposed to using a stock example script provided in TensorFlow): Yes
- OS Platform and Distribution (e.g., Linux Ubuntu 16.04): Linux Ubuntu 18.04
- TensorFlow version (use command below): 1.12.0
- Python version: 3.6.7
- CUDA/cuDNN version: 9.0
- GPU model and memory: Titan V

**Describe the current behavior**

I have tried to optimize my custom frozen model to run on TensorRT using , however, the output was larger than the original model (my model is around 200MB, but after converting it's more than 2GB). When I increased  to 30 or 40, the size was samller but still slightly bigger than the original one.

**Describe the expected behavior**
Smaller size of output graph

**Code to reproduce the issue**



**Other info / logs**
Because the model was way too big, I couldn't serialize it to .pb file, so that I had this error:

"
171,34632,1,"[Performance Problem] The tf.image.crop_and_resize op costs much time during training. **System information**
- Have I written custom code (as opposed to using a stock example script provided in TensorFlow): No
- OS Platform and Distribution (e.g., Linux Ubuntu 16.04): Linux Ubuntu 16.04
- Mobile device (e.g. iPhone 8, Pixel 2, Samsung Galaxy) if the issue happens on mobile device: None
- TensorFlow installed from (source or binary): binary
- TensorFlow version (use command below): 1.15
- Python version: 3.6
- Bazel version (if compiling from source):
- GCC/Compiler version (if compiling from source):
- CUDA/cuDNN version: 10.0/7.6.4
- GPU model and memory: GTX 1080Ti, 11Gb

**Problem Description**
Hi Dear experts, my question is about the performance problem on the  op. My code is as follows:

    def roi_pooling(featuremap, boxes, box_inds, crop_size, data_format='channels_last'):
        if data_format == 'channels_first':
            shp2d = tf.shape(featuremap)[2:]
            featuremap = tf.transpose(featuremap, [0, 2, 3, 1])
        else:
            shp2d = tf.shape(featuremap)[1:3]
        feat_h, feat_w = tf.cast(shp2d[0], tf.float32), tf.cast(shp2d[1], tf.float32)
        xmin, ymin, xmax, ymax = tf.split(boxes, num_or_size_splits=4, axis=1)
        xmin /= feat_w
        ymin /= feat_h
        xmax /= feat_w
        ymax /= feat_h
        normalized_boxes = tf.concat([ymin, xmin, ymax, xmax], axis=1)
        normalized_boxes = tf.stop_gradient(normalized_boxes)
    
        box_features = tf.image.crop_and_resize(image=featuremap,
                                                boxes=normalized_boxes,
                                                box_ind=box_inds,
                                                crop_size=crop_size)  # nhwc
        box_features = tf.layers.average_pooling2d(inputs=box_features, pool_size=2,
                                                   strides=2, padding='valid',
                                                   data_format='channels_last')
    
        if data_format == 'channels_first':
            box_features = tf.transpose(box_features, [0, 3, 1, 2])  # nhwc --> nchw
    
        return box_features
    
And I've take the full trace of the training procedure using the  object and got the following tracing graph. 
![A0587B57-0D3A-49ba-81C9-56DC9332CB57](https://user-images.githubusercontent.com/43327429/69691790-01c19e00-110b-11ea-8eb3-85e3988eb209.png)

From this graph, we can see that the  ops costs much time during one training step. So is this reasonable? Could you please give some advice on how to improve the performance? Thanks."
821,19795,0,"Tensorflow logs everything twice while training. ### System information
- **Have I written custom code (as opposed to using a stock example script provided in TensorFlow)**:
no
- **OS Platform and Distribution (e.g., Linux Ubuntu 16.04)**:
macOS Sierra version 10.12.6
- **TensorFlow installed from (source or binary)**:
source
- **TensorFlow version (use command below)**:
1.8.0
- **Python version**: 
3.6.5
- **Bazel version (if compiling from source)**:
0.13.0
- **GCC/Compiler version (if compiling from source)**:
GCC 4.2.1

### Describe the problem
I'm training an object detection model using the new  and it's configuration file  and tensorflow installed from source. When I launch the training tensorflow starts printing the same info twice. 

This problem didn't happen while training the same network I'm trying to get, with a different model (checkpoint)   and the configuration file  and with tensorflow installed from pip (I tested with version 1.6.0 and 1.8.0) 

NOTE : I didn't change the code in both cases and I wonder what's the cause of this.

### Source code / logs


"
1352,7290,0,"""SAME"" padding for ConvNet doesn't work as expected !. Hi folks,
When I want to reimplement the paper [VDCNN for Text Classification](https://arxiv.org/abs/1606.01781), I need to do padding=1 with filter_kernel=3 to keep the same input's dimension between ConvNet in the model.  When I use padding 'SAME', the result isn't well expected. There's a problem in the height_size_output. It seems doesn't do element-wise product of block convnet 72x3 between the input & the filter. 
By the way, there's no problem of height_size_output using the padding 'VALID'. It seems that it did. However, its width_size_output is reduced by 2. 
In my intuition, padding 'VALID' behave much more properly like in the paper, but how can I pad 1 to both the left & right of the 2D input before doing ConvNet ?

-----------------------------------------
import tensorflow as tf

data = tf.placeholder(""float"", shape=[1, 72, 1014, 1])
#
filter_shape = [72, 3, 1, 64]	
W = tf.Variable(tf.truncated_normal(filter_shape, stddev=0.05), name=""W"")
#
conv = tf.nn.conv2d(data, W, padding='SAME')
print(conv.get_shape())  # prints (1, **72**, 1014, 64), but should be (1, **1**, 1014, 64)

conv = tf.nn.conv2d(data, W, padding='VALID')
print(conv.get_shape())  # prints (1, **1**, **1012**, 64), but should be (1, **1**, **1014**, 64)"
1171,35252,0,"Issue - Blas GEMM launch failed. - Have I written custom code (as opposed to using a stock example script provided in TensorFlow):



- OS Platform and Distribution (e.g., Linux Ubuntu 16.04): Windows 7 Ultimate 64bit
- TensorFlow installed from (source or binary): pip install tensorflow-gpu
- TensorFlow version (use command below): v2.0.0-rc2-26-g64c3d382ca 2.0.0
- Python version: 3.7
- CUDA/cuDNN version:

nvcc: NVIDIA (R) Cuda compiler driver
Copyright (c) 2005-2019 NVIDIA Corporation
Built on Wed_Oct_23_19:32:27_Pacific_Daylight_Time_2019
Cuda compilation tools, release 10.2, V10.2.89

- GPU model and memory:

GTX 1050Ti 4GB

GPU Engine Specs
CUDA Cores
768
Graphics Clock (MHz)
1290
Processor Clock (MHz)
1392
Graphics Performance
high-6747
Memory Specs
Memory Clock
7 Gbps
Standard Memory Config
4 GB
Memory Interface
GDDR5
Memory Interface Width
128-bit
Memory Bandwidth (GB/sec)
112
Feature Support
Supported Technologies
CUDA, 3D Vision, PhysX, NVIDIA G-SYNC™, Ansel
Thermal and Power Specs
Maximum GPU Temperature (in C)
97
Maximum Graphics Card Power (W)
75
Minimum System Power Requirement (W)
300

**Describe the current behavior**

Testing keras with hyperopt on my model (total shape approx. [1200000, 150]

Receving error below (nvidia-smi below error code):

What I have tried so far:
-installing different CUDAA/cuDNN/tenserflow configurations
-updating packages
-checking for additional nvidia-smi processes
- batch_size manimulation range(1, 64)

DenseDense(input_dim=126, units=114)DenseDense(units=88, kernel_initializer=""glorot_uniform"")nb_epochfitepochs

**Other info / logs**
Using hyperopt setup for keras NN from https://github.com/keras-team/keras/issues/1591
"
1246,26686,0,"When using tf.gradients in the forward pass, my codes stop at `compute_gradients`. **System information**
- Have I written custom code (as opposed to using a stock example script provided in TensorFlow): yes
- OS Platform and Distribution: Linux Ubuntu 16.04
- TensorFlow installed from (source or binary): binary (conda install)
- TensorFlow version (use command below): 1.9.0
- Python version: 3.5
- CUDA/cuDNN version: 390.25
- GPU model and memory: GTX1080, 11GB


### 1. What I did:
My codes like this example: [tensorpack faster rcnn example](https://github.com/tensorpack/tensorpack/blob/f417c49fe45759fb2c69cafcabe6613ea85ec469/examples/FasterRCNN/train.py#L98)

I used DetectModel as the base class to implement the detection model of the SSD architecture. The training, optimizer, and get_inference_tensor_names are unchanged, the build_graph is reimplemented in the subclass, and the preprocess is modified. Other modules (such as anchor_generator, target_assign), I used the code in tensorflow offical models] (https://github.com/tensorflow/models/tree/master/research/object_detection).

my codes as follow

### 2. What I observed:
(1) **Include the ENTIRE logs here:**
But there are not any errors. The runtime log as follows， and and I added some extra logs.


The code seems to be stuck at this line: https://github.com/tensorpack/tensorpack/blob/master/tensorpack/train/tower.py#L261
The function is "
596,30468,0,"tensorflow 2.0 variable slice assign_add not supported. Could anybody tell me in tf 2.0 rc1, why is variable slice assignment (varaible[...].assign function) works well but the assign_add is not supported?
e.g. :






"
1026,28096,0,"Distributed Training - Device Incarnation mismatch . **System information**
- Have I written custom code (as opposed to using a stock example script provided in TensorFlow): we are running a docker container with these benchmarks: https://github.com/mkulaczkowski/benchmarks
- OS Platform and Distribution (e.g., Linux Ubuntu 16.04): Ubuntu 16.04
- TensorFlow installed from (source or binary): Docker container: tensorflow/tensorflow:1.13.1-gpu-py3
- TensorFlow version (use command below): 11.13.1
- Python version: python 3
- CUDA/cuDNN version: 9.1
- GPU model and memory:  K80 


**Describe the current behavior**
We are attempting to run a distributed job. 8 workers and 1 parameter server. We are using this benchmarks repository https://github.com/mkulaczkowski/benchmarks inside the  tensorflow/tensorflow:1.13.1-gpu-py3 container. 

We are running the workers with this invocation: 
python3 scripts/tf_cnn_benchmarks/tf_cnn_benchmarks.py --num_gpus=8 --model=resnet50 --variable_update=distributed_replicated --batch_size=16

We are running the parameter server like this:
""python3 scripts/tf_cnn_benchmarks/tf_cnn_benchmarks.py --model=resnet50 --variable_update=distributed_replicated --batch_size=16""

We are having some workers fail due to this error message:
113tensorflow.python.framework.errors_impl.AbortedError: RecvTensor expects a different device incarnation: 881627422748727503 vs. 7505616095957727320. Your worker job (""/job:worker/replica:0/task:4"") was probably restarted. Check your worker job for the reason why it was restarted.

I have done some debugging and I do not see a restart of the running container. We also do not necessarily see any networking issues. I will attach a full log to the end of this issue

**Describe the expected behavior**
All workers progress thru the benchmark and finish successfully. Right now it seems a a minimum of one and a max of 4 fail with the error above. 

**Code to reproduce the issue**
The code that is running can be found here: https://github.com/mkulaczkowski/benchmarks
The commands that run this code are listed above

**Other info / logs**
Full output of a failed worker:
https://pastebin.com/HzPQHEDQ
"
1284,24849,0,"GradientTape return none for variable not being present in expression. <em>Please make sure that this is a feature request. As per our [GitHub Policy](https://github.com/tensorflow/tensorflow/blob/master/ISSUES.md), we only address code/doc bugs, performance issues, feature requests and build/installation issues on GitHub. tag:feature_template</em>


**System information**
- TensorFlow version (you are using): 1.12
- Are you willing to contribute it (Yes/No): No


**Describe the feature and the current behavior/state.**
Currently, Gradient tape return none for derivative respect to variables not being present in expression. Semantically, the gradient should return zero for variables. The current behavior make programmer have to checkout whether the output is none and replace it with zero.

**Will this change the current api? How?**
no change to current api

**Who will benefit with this feature?**
people who use gradient tape will get intuitive result. 

**Any Other info.**
"
396,1996,0,"Distributed tensorflow on Mesos. In the [distributed howto](https://github.com/tensorflow/tensorflow/blob/master/tensorflow/g3doc/how_tos/distributed/index.md): ""We are working on tools for launching tasks programmatically, e.g. using a cluster manager like Kubernetes. If there are particular cluster managers for which you'd like to see support, please raise a GitHub issue.""
It could be interesting to have CPU and GPU dockefiles ready for distributed than can run in a scalable way on Mesos (with Marathon and Kubernetes)
"
934,3680,0,"error: can't copy 'tensorflow/models/embedding/gen_word2vec.py': doesn't exist. I was installing TF from source like I always did but I'm having the following issue this time when running  I got



plus, I can't find that file anywhere... did anything change or am I missing something?
"
761,12571,0,"tf.subtract doesn't work for uint8 and uint16 images (such as PNG). It seems that tf.subtract doesn't support uint8 and unit16 image.
Could someone please add a PR to enable the uint16 and int16 support for subtraction.

Thanks,"
752,31607,0,"Keras Models with tf.sparse.sparse_dense_matmul can't be saved - Not JSON Serializable . **System information**
- OS Platform and Distribution: Windows 10 Version 1607
- TensorFlow version: 2.0.0-beta1
- Python version: 3.7.3

**Describe the current behavior**
Error:


**Describe the expected behavior**
Save without error


**Code to reproduce the issue**
"
1073,359,0,"ADAM optimizer creates trainable variable. ADAM optimizer crates two variables that are marked as trainable for no good reason (at least not apparent to me). 

I sent the following path but no one seems to have looked at it:
https://tensorflow-review.googlesource.com/#/c/1141/
"
763,24946,0,tensorflow/third_party/toolchains/gpus/cuda/BUILD. tensorflow/third_party/toolchains/gpus/cuda/BUILD file contains hard coded paths which would not necessarily true for all systems. Anyway I thought these files were generated through repository gen rules in . Isn't it the case anymore?
1310,15976,0,"iOS Camera Example not able to fit to iphone 6 screen . ### System information
- **OS Platform and Distribution macOS High Sierra **:
- **TensorFlow installed from source**:
- **TensorFlow version 1.4**:

### Describe the problem
When I run the tensorflow camera example on xcode it runs fine but only in dimensions that fit an iphone 4. I changed the build settings, have turned on autolayout, and even tried messing around with the constraints. It seems like no matter what I try the viewcontroller won't get any larger.
"
731,8154,0,"Error while tf.image.crop_and_resize . I am trying to crop and resize an image with a list of co-ordinates using tf.image.crop_and_resize() 
but am getting the following error:
### TypeError: Expected binary or unicode string, got 960, 
Below is the code which I am using



and I am getting the above said error. The complete stack trace is given below.



I am passing a string returned by tf.image.encode_jpeg still it is not working. Can I get any help ? "
739,13624,0,"speech demo is not working on duration different from 1000ms. hi

when i try to use a different data-set (different duration) on the speech recognition demo. the training works well.but the freeze part crash with the message

**""Assign requires shapes of both tensors to match ""**

tried almost everything:
- delete the temp directory
- pass the same param from train to freeze
- make sure that all wav file are with the same size
- used the nightly docker
- used the latest python

nothing worked!!!!!

my guess is that the problem is in the loading part

any idea what next? 
"
896,21898,0,"AWS lib is verbose when using S3. I'm using latest version of Tensorflow with AWS S3 as a backend for models and I have those annoying logs:

[tensorflow-server-pr-14-585f869b5f-2wln8] 2018-08-27 13:51:41.183378: I external/org_tensorflow/tensorflow/core/platform/s3/aws_logging.cc:54] Found secret key 
[tensorflow-server-pr-14-585f869b5f-2wln8] 2018-08-27 13:51:41.183471: I external/org_tensorflow/tensorflow/core/platform/s3/aws_logging.cc:54] Connection has been released. Continuing. 
[tensorflow-server-pr-14-585f869b5f-2wln8] 2018-08-27 13:51:41.194855: I external/org_tensorflow/tensorflow/core/platform/s3/aws_logging.cc:54] Found secret key 
[tensorflow-server-pr-14-585f869b5f-2wln8] 2018-08-27 13:51:41.194963: I external/org_tensorflow/tensorflow/core/platform/s3/aws_logging.cc:54] Connection has been released. Continuing. 
[tensorflow-server-pr-14-585f869b5f-2wln8] 2018-08-27 13:51:41.206484: I external/org_tensorflow/tensorflow/core/platform/s3/aws_logging.cc:54] Found secret key 
[tensorflow-server-pr-14-585f869b5f-2wln8] 2018-08-27 13:51:41.206714: I external/org_tensorflow/tensorflow/core/platform/s3/aws_logging.cc:54] Connection has been released. Continuing. 
[tensorflow-server-pr-14-585f869b5f-2wln8] 2018-08-27 13:51:41.212817: E external/org_tensorflow/tensorflow/core/platform/s3/aws_logging.cc:60] No response body. Response code: 404 
[tensorflow-server-pr-14-585f869b5f-2wln8] 2018-08-27 13:51:41.212852: W external/org_tensorflow/tensorflow/core/platform/s3/aws_logging.cc:57] If the signature check failed. This could be because of a time skew. Attempting to adjust the signer. 

The server is working as expected though. I set the log level to ERROR only but still the 404 error is happening more than every second.

I saw that there is an issue open in  but this seems to be core/3rd party issue.

https://github.com/tensorflow/serving/issues/615


**Have I written custom code:** No
**OS Platform and Distribution:** Kubernetes 1.8 running on CENTOS
**TensorFlow installed from:** Docker image tensorflow/serving:1.10.1
**TensorFlow version:** 1.10.1
**Bazel version**: ??
**CUDA/cuDNN version**: N/A
**GPU model and memory:** N/A
**Exact command to reproduce:** 

Example of model_config_file:

**Mobile device:** None

Thank you
"
254,19933,1,"Using feed_dict is more than 5x faster than using dataset API?. ------------------------

### System information
- **Have I written custom code (as opposed to using a stock example script provided in TensorFlow)**: Yes
- **OS Platform and Distribution (e.g., Linux Ubuntu 16.04)**: MacOS 10.13.4 (on Linux Ubuntu 16.04 you get similar results)
- **TensorFlow installed from (source or binary)**: binary
- **TensorFlow version (use command below)**: 1.7 cpu
- **Python version**:  3.6.5
- **Bazel version (if compiling from source)**:
- **GCC/Compiler version (if compiling from source)**:
- **CUDA/cuDNN version**:
- **GPU model and memory**:
- **Exact command to reproduce**:

### Describe the problem
I created a dataset in TFRecord format for testing. Every entry contains 200 columns, named C1 - C199, each being a strings list, and a label column to denote the labels. The code to create the data can be found here: https://github.com/codescv/tf-dist/blob/8bb3c44f55939fc66b3727a730c57887113e899c/src/gen_data.py#L25

Then I used a linear model to train the data. The first approach looks like this:


The full code can be found here: https://github.com/codescv/tf-dist/blob/master/src/lr_single.py

When I run the code above, I get 0.85 steps/sec (batch size being 1024).

In the second approach, I manually get batches from Dataset into python, then feed them to a placeholder, like this:


The full code can be found here: https://github.com/codescv/tf-dist/blob/master/src/lr_single_feed.py

When I run the code above, I get 5 steps/sec. That is 5x faster than the first approach. This is what I do not understand, because theoretically the second should be slower due to the extra serialization/deserialization of data batches.

Is this possibly a bug or am I using it mistakenly ?

Thanks!

### Source code / logs
I have also included some profile traces below:

(using tf Dataset API)
![lr_single](https://user-images.githubusercontent.com/124190/41281915-3b049342-6e65-11e8-8b04-4d4611a96fa8.png)

[profile-101.json.zip](https://github.com/tensorflow/tensorflow/files/2093402/profile-101.json.zip)


(using feed_dict)
![lr_single_feed](https://user-images.githubusercontent.com/124190/41281927-4186bcae-6e65-11e8-80a6-e19dcd6b5c53.png)

[profile-101.json.zip](https://github.com/tensorflow/tensorflow/files/2093405/profile-101.json.zip)



"
359,362,0,"Some wrong code in get_started document. On your get started website http://www.tensorflow.org/get_started/basic_usage.html#basic-usage
I found a small piece of wrong code:
In the sample code of Feeds section:



I tried them and python gave the AttributeError: 'module' object has no attribute 'types'
After reading the document http://www.tensorflow.org/resources/dims_types.html
I think it should be  instead of .  Probably it's a version issue?
"
677,5763,0,"The TensorFlow operation concat_offset is undocumented. This shows up in some protocol buffers.  A vigorous search through the source code produced a short comment in some C++ code that gives some hints about its behaviour.  In particular, the word 'cumsum"" was used.  There appears to be, at times, a second output argument produced, although I have no idea what that could be except a copy of the first output.

A lot of searching turned up nothing useful.

TensorFlow version .11"
444,6378,0,"WhereOp: Race condition between counting the number of true elements and writing them. I have the same problem as issue #4033 and [tensorflow/models#486](https://github.com/tensorflow/models/issues/486) happening to me in my own project with the nightly wheel. It is running fine on CPU, the problem only happens on GPU (titan x pascal).

The code that's causing the problem is this:

(iou is a tensor, params.thresh is a python float)

WIth the error message: 


Cuda:


cuDNN:




"
1398,9685,0,"[Java][Suggestion] Add Enum with all Operations. Currently it is hard for beginners to start with the Java API of TF. Mostly because the function names staed in the python tutorial do not apply to the Operation names used in Java. It would be nice if we had an Enum Containing all standart possible Operations.



I am currently struggling to find out what the correct name of ""Multiply"" is.
I have digged my way thorgh the code and most of the operations are registered trought  and I could trace down the java methods to  in c_api_internal.h. But I absolutly dont know were the operations are storred. 

Also nice would be a table ""python function name"" to ""internal operation name"""
902,32376,0,"[TF2.0]Shuffle function on tf.data fills up RAM memory.. In TF2.0rc, using  on  type dataset, it fills up shuffle buffer which also fills up RAM memory so if the data is huge and RAM is not enough then it hangs up the system which leads to system restart. This memory filling happens before every epoch. It of course releases the memory once the epoch is done. To reproduce this problem, I followed [this](https://www.tensorflow.org/beta/tutorials/load_data/text#split_the_dataset_into_text_and_train_batches) TF tutorial but with more amount of data.
Since  is for handling the dataset  that can not be filled up in the memory then why does shuffle function shows this behaviour and fills up the memory.?"
1409,4138,0,"seq2seq model is not efficient when using sampled softmax. Hi, 
my commit number is
70de76e696c21da617fd2e6435cf7fedab220db8

I want to try sampled softmax to speed up my lm training. I'm changing slightly on the ptb training example code. I'm working on a CPU machine.
First, on ptb(vocab 10k), I'm using the ""small"" config, I see some speed up gain:
normal softmax 896wps

sample_softmax h256L1ba20 sample512 1975wps

Then, I move to a larger set, and using 100k vocab, I'm still setting the sample number to 512, I think the speed should be similar to the ptb case. But I got the speed to be about 300 wps, even if I set the sample number as small as 4. I don't understand why it should be so slower than the ptb case. Do you know how can I make it faster?

Here's some of the related code:



Thanks!
Goose
"
459,28245,0,"[feature request] Bidirectional with explict cell_fw & cell_bw parameters. <em>Please make sure that this is a feature request. As per our [GitHub Policy](https://github.com/tensorflow/tensorflow/blob/master/ISSUES.md), we only address code/doc bugs, performance issues, feature requests and build/installation issues on GitHub. tag:feature_template</em>


**System information**
- TensorFlow version (you are using): all version with 
- Are you willing to contribute it (Yes/No): Yes


**Describe the feature and the current behavior/state.**

For bidirectional rnns, the TF native API EXPLICITLY specifies the forward & backward rnn cells as in , while the high-level keras API  creates forward and backward layers IMPLICITLY, which may cause confusion. 

> Just recall how much confusion  has caused with TF 0.12: At that time, a list of the **SAME** RNNCell instance is passed but different parameters are created for each RNN layer. Later this behaviour is fixed with a list of **DIFFERENT** RNNCell instances, and a list of the **SAME** RNNCell instance will lead to parameter sharing across layers.

My point is,  should accept two RNNCell instances (one forward and one backward). If both  and  are exposed to users, it will be more consistent with the TF native API and users will know they are using two different RNN cells for forward and backward purpose.

This new interface design also enables more complicated use cases, e.g.: using a 2-layer forward LSTM with hidden size 1024 each layer & a 3-layer backward GRU with hidden size 512 each layer, or sharing the parameters between forward & backward RNN if users wish.

**Will this change the current api? How?**
No. Due to compatibility concern, the  and  can be designated as key word arguments, making sure normal users are not influenced while higher level users gain more control.

**Who will benefit with this feature?**
Advanced RNN users. Or users familiar with the original  API.
"
